bitly.link.id	ts	click.count	long.url
1c0BJx8	2014-02-05 02:00:22	24	http://qrunxhnmg.serveftp.com/xs05o3nzxbiygg6tkofk0jx1sddutvcpnetymvvhz4r2thl
1c0BKBt	2014-02-05 02:00:30	0	http://qrunxhnmg.serveftp.com/y15ncp2prvflmz2b44l7gfcm7rz84folok4
1c0BKRJ	2014-02-05 02:00:25	0	http://qrunxhnmg.serveftp.com/ck2dcankwzntidq7pbjttmr4dek0ny31nhttmqs4p0
1evzPsU	2014-02-05 02:00:28	16	http://qrunxhnmg.serveftp.com/gxb62fmz5g0ofuzf5fdoixihhw32o7vi4sbnfj9l
1c0BIJL	2014-02-05 02:00:18	21	http://qrunxhnmg.serveftp.com/oykpqnkzjjxfuig5xeqt2yilzvwijso73ykvf9v3kximcl
1evzM0i	2014-02-05 02:00:17	8	http://qrunxhnmg.serveftp.com/wllci1pjj1ysd0qzberfyeyk89pptifqme7ljl
1c0BIJB	2014-02-05 02:00:18	0	http://qrunxhnmg.serveftp.com/kq3cbzsa0ezpc0xbrqzdikl3j5fgzyhigb0hdeus
1c0BJNV	2014-02-05 02:00:30	29	http://qrunxhnmg.serveftp.com/b45hjenifdw0oxrwkzza6g4zxvusbnhsjszllkgkx4nlqsmqz
1evzMxi	2014-02-05 02:00:27	42	http://qrunxhnmg.serveftp.com/myjq1jbucjjmg330zhzewtxbt8x3dro0rsupys3
1c0BJNN	2014-02-05 02:00:33	52	http://qrunxhnmg.serveftp.com/uyfzztxdevuwlttdj2pyuffqpbbpsgd
1c0BJNJ	2014-02-05 02:00:29	1	http://qrunxhnmg.serveftp.com/uz0pwwyzsxz5kfiezea8wnuupcxvmhyu6fmtpnj8jm9ybhbd
1c0BItk	2014-02-05 02:00:19	12	http://qrunxhnmg.serveftp.com/ivp7nx6ifnquzkgqhxsxzuacpfidbe1
1c0BIth	2014-02-05 02:00:24	7	http://qrunxhnmg.serveftp.com/0pzwrpbpdu1rzdzvf1mwroi9lrlvvl0rzuznmswz3zswpw
1c0BGS3	2014-02-05 02:00:16	3	http://qrunxhnmg.serveftp.com/y3e1znimqgtzpymtecyli62tdpxh8m5zi5k
1evzM0c	2014-02-05 02:00:28	3	http://qrunxhnmg.serveftp.com/et1znega2ihrymzrojuvs36z6jxojgpuoewjgq
1c0BItd	2014-02-05 02:00:17	5	http://qrunxhnmg.serveftp.com/9ge6gp2sizlqn7t5rf4nolg2fdn8yjr9xl
1c0BGRY	2014-02-05 02:00:18	4	http://qrunxhnmg.serveftp.com/7d8x4cz68xredp7fnd1ejvjalvxqotltwmeilpjyevg
1evzM02	2014-02-05 02:00:15	9	http://qrunxhnmg.serveftp.com/09uosumkvrqzqdhlcjzknl6vfisjkvprbcgk8
1c0BIcK	2014-02-05 02:00:15	18	http://qrunxhnmg.serveftp.com/oxhi5z65keevthlado0wzrpk46ukgrgda3vap7xwdtb
1c0BGBF	2014-02-05 02:00:15	14	http://qrunxhnmg.serveftp.com/j5rzwcdg5b6kqetrzcjbvvcomb7ks4cwod
1evzLJH	2014-02-05 02:00:19	18	http://qrunxhnmg.serveftp.com/qzzdramwmri3wvmtqaf0avqgh1txp
1c0BGBs	2014-02-05 02:00:14	46	http://qrunxhnmg.serveftp.com/4wzjjcr4wbdto10nggqnzldz37nfdd
1c0BGla	2014-02-05 02:00:15	41	http://qrunxhnmg.serveftp.com/ixytc3aetm7kif15lecmzpzkdtjwnytjijhotsh1
1c0BGBC	2014-02-05 02:00:17	36	http://qrunxhnmg.serveftp.com/v3etl67dbpvv0czkrm4zk1ghgbtkx8mzqhek3wbvvav
1c0BGl0	2014-02-05 02:00:24	3	http://qrunxhnmg.serveftp.com/ibmtnp79hvp6h2gfmzd7pnjukv5nrgv2nwkawpu
1c0BG4B	2014-02-05 02:00:13	0	http://qrunxhnmg.serveftp.com/zjkerjq8mtnofqjdad3eu3q9ygevsfnblqc
1c0BG4D	2014-02-05 02:00:20	1	http://qrunxhnmg.serveftp.com/awmox4izailqpdilzx0qudiz3ks9tz2q9gbx3z0kdlc9pi
1evzLJE	2014-02-05 02:00:18	13	http://qrunxhnmg.serveftp.com/yzcvrmcl6ieutk8cbrptbcwj9ogd4jpzprdphr00lik7gaxa
1c0BHFv	2014-02-05 02:00:12	31	http://qrunxhnmg.serveftp.com/vppoaztaymkymdbf29w1cucv5mwady26
1c0BFO8	2014-02-05 02:00:16	41	http://qrunxhnmg.serveftp.com/6tlgqsmmaz5ntaihjwtuxhrddzkestohjzzcvizd
1evzLJy	2014-02-05 02:00:21	3	http://qrunxhnmg.serveftp.com/v1xxujex1ujh8pnf4dzq9qjtbfccqxom3wbkr1ky
1c0BFO6	2014-02-05 02:00:11	5	http://qrunxhnmg.serveftp.com/rnnpruqzmcju4y9bxsptsp9dppsekrssqghrncjk
1c0BH8A	2014-02-05 02:00:21	0	http://qrunxhnmg.serveftp.com/pipoxldzjcwvkxjnetxq1qlsv9hmdnuv8qoa
1c0BFNT	2014-02-05 02:00:12	3	http://qrunxhnmg.serveftp.com/z3daxajhvqz6gsfzqf07cnmkm8ypusruqkzo
1evzJl3	2014-02-05 02:00:11	1	http://qrunxhnmg.serveftp.com/rorxt5mqqkroza8ybfypluw1ocejfkltim4wd2m0elq
1c0BFO2	2014-02-05 02:00:14	0	http://qrunxhnmg.serveftp.com/zzwmag73v4dlkqiq7cevcic073csbgojza3vzfjykpy930r
1c0BH8s	2014-02-05 02:00:10	23	http://qrunxhnmg.serveftp.com/cpbsa3yj7n0f4jyzgkwisd1bhc97yefcgbh6i2lakm3v7w7k
1evzLt8	2014-02-05 02:00:10	4	http://qrunxhnmg.serveftp.com/srtzbshrgiy3ih3pz2qaipnnztzmkkoal3jf
1c0BH8w	2014-02-05 02:00:12	1	http://qrunxhnmg.serveftp.com/nzawqyecn5winegdextzpzxjzybg4dpvta9mizboxpt6pp
1c0BFxt	2014-02-05 02:00:11	13	http://qrunxhnmg.serveftp.com/hun5k3z7dhfvwxzytmudqkgohx2lykfrj
1evyIcE	2014-02-05 01:50:17	24	http://alsdkoegh.serveftp.com/jsgpzpnxnwepoph3yiu5f0dlzghrxf
1evyF0C	2014-02-05 01:50:15	0	http://alsdkoegh.serveftp.com/bfiyksdjbzttfrzxj4qxfcwajm9ngcfs7egb
1evyHWi	2014-02-05 01:50:16	17	http://alsdkoegh.serveftp.com/dxro09r2k6rt5nqz2rlg4cmpddwt6g8xxndquk9ee
1evyIcA	2014-02-05 01:50:16	1	http://alsdkoegh.serveftp.com/obii244zjfah4yshammsuaqawknpnozhpmn
1evyHW6	2014-02-05 01:50:13	0	http://alsdkoegh.serveftp.com/quu6bzg0fijgsz6aflhrrrl2ak8zidz5m2jpnxja6lo
1evyFgX	2014-02-05 01:50:16	0	http://alsdkoegh.serveftp.com/4ded1d3igosgsw0wzmnvjwrzo9dwdl004rczffwycd
1evyFh2	2014-02-05 01:50:17	0	http://alsdkoegh.serveftp.com/ynz2kqmgkence9skggeusssgcftj1vrpvugw9o9uu
1evyIcO	2014-02-05 01:50:17	0	http://alsdkoegh.serveftp.com/dm0rz7xwkphigpuvwr4nhd01xewty2avsax0qra9clnmdo0
1evyIcG	2014-02-05 01:50:17	41	http://alsdkoegh.serveftp.com/haxveodmyzoff64mpjbq90ztsyxxay4cytte
1evyHWa	2014-02-05 01:50:18	0	http://alsdkoegh.serveftp.com/y15ncp2prvflmz2b44l7gfcm7rz84folok4
1evyF0y	2014-02-05 01:50:14	0	http://alsdkoegh.serveftp.com/ck2dcankwzntidq7pbjttmr4dek0ny31nhttmqs4p0
1evyF0A	2014-02-05 01:50:14	13	http://alsdkoegh.serveftp.com/j8iympborwc4wxzxdr2aounbif5vb7l
1evyHW0	2014-02-05 01:50:13	2	http://alsdkoegh.serveftp.com/uk0ppjx6blibzaifz8c67ohbzgxa6zlv
1evyHFC	2014-02-05 01:50:12	21	http://alsdkoegh.serveftp.com/xs05o3nzxbiygg6tkofk0jx1sddutvcpnetymvvhz4r2thl
1evyF0q	2014-02-05 01:50:13	9	http://alsdkoegh.serveftp.com/wxm9xnagwvyfgodthzbm9ymhwrg44geolqm33nz0losc
1evyHFG	2014-02-05 01:50:13	1	http://alsdkoegh.serveftp.com/xg1zxyzj0ztefshzbqafzmnfbogz9q9xj6qeno6dgks
1evyHFI	2014-02-05 01:50:12	4	http://alsdkoegh.serveftp.com/7ls6zjvauygtuifgrnr29b9msyegxbuxiqkiinpiz5gsoy6h4
1evyF0k	2014-02-05 01:50:11	24	http://alsdkoegh.serveftp.com/b45hjenifdw0oxrwkzza6g4zxvusbnhsjszllkgkx4nlqsmqz
1c0zxWv	2014-02-05 01:50:15	5	http://alsdkoegh.serveftp.com/gxb62fmz5g0ofuzf5fdoixihhw32o7vi4sbnfj9l
1c0zyd1	2014-02-05 01:50:17	0	http://alsdkoegh.serveftp.com/blwzlzvnxhksw6atvcoqffnvqdpe2dqvuwi
1c0zv0X	2014-02-05 01:50:14	0	http://alsdkoegh.serveftp.com/dlfl0zhfxgg1mrdkhhzbzdfrip1gpi2xryho0pqeqa
1c0zxG8	2014-02-05 01:50:18	0	http://alsdkoegh.serveftp.com/lajnpssop4z0xg9fdx3isbj2qq7zqluyqn6bz5l6tyj
1c0zv0P	2014-02-05 01:50:13	12	http://alsdkoegh.serveftp.com/pzjbtjlfymwmfp20n22qhyh75mephkshlcjyiaw9fujwwg
1evyEK3	2014-02-05 01:50:10	0	http://alsdkoegh.serveftp.com/kq3cbzsa0ezpc0xbrqzdikl3j5fgzyhigb0hdeus
1evyEK6	2014-02-05 01:50:11	11	http://alsdkoegh.serveftp.com/myjq1jbucjjmg330zhzewtxbt8x3dro0rsupys3
1c0zx8Z	2014-02-05 01:50:12	0	http://alsdkoegh.serveftp.com/0rzvqnjf7usvwzym3bkbw27kazfec
1c0zuKn	2014-02-05 01:50:11	42	http://alsdkoegh.serveftp.com/oykpqnkzjjxfuig5xeqt2yilzvwijso73ykvf9v3kximcl
1evyC4W	2014-02-05 01:50:10	35	http://alsdkoegh.serveftp.com/uyfzztxdevuwlttdj2pyuffqpbbpsgd
1evyC4U	2014-02-05 01:50:10	4	http://alsdkoegh.serveftp.com/wllci1pjj1ysd0qzberfyeyk89pptifqme7ljl
1c0zuKh	2014-02-05 01:50:10	1	http://alsdkoegh.serveftp.com/uz0pwwyzsxz5kfiezea8wnuupcxvmhyu6fmtpnj8jm9ybhbd
1evyEJW	2014-02-05 01:50:16	13	http://alsdkoegh.serveftp.com/0pzwrpbpdu1rzdzvf1mwroi9lrlvvl0rzuznmswz3zswpw
1c0zutS	2014-02-05 01:50:09	4	http://alsdkoegh.serveftp.com/9ge6gp2sizlqn7t5rf4nolg2fdn8yjr9xl
1evyC4O	2014-02-05 01:50:09	3	http://alsdkoegh.serveftp.com/et1znega2ihrymzrojuvs36z6jxojgpuoewjgq
1evyC4O	2014-02-05 01:50:09	3	http://alsdkoegh.serveftp.com/et1znega2ihrymzrojuvs36z6jxojgpuoewjgq
1c0zudr	2014-02-05 01:50:08	3	http://alsdkoegh.serveftp.com/oxhi5z65keevthlado0wzrpk46ukgrgda3vap7xwdtb
1evyEty	2014-02-05 01:50:08	11	http://alsdkoegh.serveftp.com/09uosumkvrqzqdhlcjzknl6vfisjkvprbcgk8
1evyEJQ	2014-02-05 01:50:09	0	http://alsdkoegh.serveftp.com/y3e1znimqgtzpymtecyli62tdpxh8m5zi5k
1evyEtA	2014-02-05 01:50:08	0	http://alsdkoegh.serveftp.com/7d8x4cz68xredp7fnd1ejvjalvxqotltwmeilpjyevg
1evyBOr	2014-02-05 01:50:07	18	http://alsdkoegh.serveftp.com/v3etl67dbpvv0czkrm4zk1ghgbtkx8mzqhek3wbvvav
1evyC4F	2014-02-05 01:50:08	20	http://alsdkoegh.serveftp.com/j5rzwcdg5b6kqetrzcjbvvcomb7ks4cwod
1evyBOp	2014-02-05 01:50:07	12	http://alsdkoegh.serveftp.com/qzzdramwmri3wvmtqaf0avqgh1txp
1c0zwlp	2014-02-05 01:50:12	40	http://alsdkoegh.serveftp.com/4wzjjcr4wbdto10nggqnzldz37nfdd
1evyEtw	2014-02-05 01:50:07	45	http://alsdkoegh.serveftp.com/ixytc3aetm7kif15lecmzpzkdtjwnytjijhotsh1
1evyBOg	2014-02-05 01:50:06	14	http://alsdkoegh.serveftp.com/yzcvrmcl6ieutk8cbrptbcwj9ogd4jpzprdphr00lik7gaxa
1c0zuda	2014-02-05 01:50:06	4	http://alsdkoegh.serveftp.com/awmox4izailqpdilzx0qudiz3ks9tz2q9gbx3z0kdlc9pi
1evyBOj	2014-02-05 01:50:06	3	http://alsdkoegh.serveftp.com/ibmtnp79hvp6h2gfmzd7pnjukv5nrgv2nwkawpu
1c0zvOv	2014-02-05 01:50:05	21	http://alsdkoegh.serveftp.com/6tlgqsmmaz5ntaihjwtuxhrddzkestohjzzcvizd
1evyEtu	2014-02-05 01:50:05	4	http://alsdkoegh.serveftp.com/zjkerjq8mtnofqjdad3eu3q9ygevsfnblqc
1evyEts	2014-02-05 01:50:05	48	http://alsdkoegh.serveftp.com/vppoaztaymkymdbf29w1cucv5mwady26
1evyBxU	2014-02-05 01:50:08	0	http://alsdkoegh.serveftp.com/v1xxujex1ujh8pnf4dzq9qjtbfccqxom3wbkr1ky
1c0ztWG	2014-02-05 01:50:04	5	http://alsdkoegh.serveftp.com/z3daxajhvqz6gsfzqf07cnmkm8ypusruqkzo
1evyBxQ	2014-02-05 01:50:04	0	http://alsdkoegh.serveftp.com/rorxt5mqqkroza8ybfypluw1ocejfkltim4wd2m0elq
1evyBxS	2014-02-05 01:50:04	1	http://alsdkoegh.serveftp.com/zzwmag73v4dlkqiq7cevcic073csbgojza3vzfjykpy930r
1evyEtq	2014-02-05 01:50:04	1	http://alsdkoegh.serveftp.com/rnnpruqzmcju4y9bxsptsp9dppsekrssqghrncjk
1c0ztGg	2014-02-05 01:50:03	22	http://alsdkoegh.serveftp.com/cpbsa3yj7n0f4jyzgkwisd1bhc97yefcgbh6i2lakm3v7w7k
1evyEd3	2014-02-05 01:50:03	2	http://alsdkoegh.serveftp.com/nzawqyecn5winegdextzpzxjzybg4dpvta9mizboxpt6pp
1evyBxK	2014-02-05 01:50:03	4	http://alsdkoegh.serveftp.com/srtzbshrgiy3ih3pz2qaipnnztzmkkoal3jf
1evyEd5	2014-02-05 01:50:03	3	http://alsdkoegh.serveftp.com/pipoxldzjcwvkxjnetxq1qlsv9hmdnuv8qoa
1evyEcV	2014-02-05 01:50:02	22	http://alsdkoegh.serveftp.com/hun5k3z7dhfvwxzytmudqkgohx2lykfrj
1evxC0H	2014-02-05 01:40:18	0	http://kkhqgh.myftp.org/dm0rz7xwkphigpuvwr4nhd01xewty2avsax0qra9clnmdo0
1evxC0D	2014-02-05 01:40:18	0	http://kkhqgh.myftp.org/lajnpssop4z0xg9fdx3isbj2qq7zqluyqn6bz5l6tyj
1evxC0v	2014-02-05 01:40:17	21	http://kkhqgh.myftp.org/jsgpzpnxnwepoph3yiu5f0dlzghrxf
1evxC0z	2014-02-05 01:40:18	0	http://kkhqgh.myftp.org/ynz2kqmgkence9skggeusssgcftj1vrpvugw9o9uu
1evxyOp	2014-02-05 01:40:17	0	http://kkhqgh.myftp.org/blwzlzvnxhksw6atvcoqffnvqdpe2dqvuwi
1evxyOn	2014-02-05 01:40:17	0	http://kkhqgh.myftp.org/4ded1d3igosgsw0wzmnvjwrzo9dwdl004rczffwycd
1evxC0x	2014-02-05 01:40:18	25	http://kkhqgh.myftp.org/haxveodmyzoff64mpjbq90ztsyxxay4cytte
1evxC0p	2014-02-05 01:40:17	0	http://kkhqgh.myftp.org/obii244zjfah4yshammsuaqawknpnozhpmn
1evxyOj	2014-02-05 01:40:26	0	http://kkhqgh.myftp.org/bfiyksdjbzttfrzxj4qxfcwajm9ngcfs7egb
1evxBK9	2014-02-05 01:40:16	11	http://kkhqgh.myftp.org/dxro09r2k6rt5nqz2rlg4cmpddwt6g8xxndquk9ee
1evxBK1	2014-02-05 01:40:16	43	http://kkhqgh.myftp.org/j8iympborwc4wxzxdr2aounbif5vb7l
1evxBK7	2014-02-05 01:40:16	6	http://kkhqgh.myftp.org/gxb62fmz5g0ofuzf5fdoixihhw32o7vi4sbnfj9l
1evxBJZ	2014-02-05 01:40:28	0	http://kkhqgh.myftp.org/ck2dcankwzntidq7pbjttmr4dek0ny31nhttmqs4p0
1evxyxW	2014-02-05 01:40:15	0	http://kkhqgh.myftp.org/dlfl0zhfxgg1mrdkhhzbzdfrip1gpi2xryho0pqeqa
1evxBJX	2014-02-05 01:40:15	0	http://kkhqgh.myftp.org/quu6bzg0fijgsz6aflhrrrl2ak8zidz5m2jpnxja6lo
1evxyxR	2014-02-05 01:40:15	0	http://kkhqgh.myftp.org/y15ncp2prvflmz2b44l7gfcm7rz84folok4
1evxBJS	2014-02-05 01:40:14	22	http://kkhqgh.myftp.org/pzjbtjlfymwmfp20n22qhyh75mephkshlcjyiaw9fujwwg
1evxyxP	2014-02-05 01:40:15	0	http://kkhqgh.myftp.org/uk0ppjx6blibzaifz8c67ohbzgxa6zlv
1evxBtC	2014-02-05 01:40:14	2	http://kkhqgh.myftp.org/7ls6zjvauygtuifgrnr29b9msyegxbuxiqkiinpiz5gsoy6h4
1evxyxN	2014-02-05 01:40:14	0	http://kkhqgh.myftp.org/xg1zxyzj0ztefshzbqafzmnfbogz9q9xj6qeno6dgks
1evxyxL	2014-02-05 01:40:13	4	http://kkhqgh.myftp.org/wxm9xnagwvyfgodthzbm9ymhwrg44geolqm33nz0losc
1evxBtt	2014-02-05 01:40:22	1	http://kkhqgh.myftp.org/0rzvqnjf7usvwzym3bkbw27kazfec
1evxBd7	2014-02-05 01:40:13	28	http://kkhqgh.myftp.org/b45hjenifdw0oxrwkzza6g4zxvusbnhsjszllkgkx4nlqsmqz
1evxBtn	2014-02-05 01:40:13	13	http://kkhqgh.myftp.org/xs05o3nzxbiygg6tkofk0jx1sddutvcpnetymvvhz4r2thl
1evxyhp	2014-02-05 01:40:14	11	http://kkhqgh.myftp.org/myjq1jbucjjmg330zhzewtxbt8x3dro0rsupys3
1evxBcV	2014-02-05 01:40:13	0	http://kkhqgh.myftp.org/kq3cbzsa0ezpc0xbrqzdikl3j5fgzyhigb0hdeus
1evxBcZ	2014-02-05 01:40:12	12	http://kkhqgh.myftp.org/uyfzztxdevuwlttdj2pyuffqpbbpsgd
1evxyhl	2014-02-05 01:40:12	21	http://kkhqgh.myftp.org/oykpqnkzjjxfuig5xeqt2yilzvwijso73ykvf9v3kximcl
1evxAWC	2014-02-05 01:40:12	15	http://kkhqgh.myftp.org/ivp7nx6ifnquzkgqhxsxzuacpfidbe1
1evxBcS	2014-02-05 01:40:11	2	http://kkhqgh.myftp.org/wllci1pjj1ysd0qzberfyeyk89pptifqme7ljl
1evxAWA	2014-02-05 01:40:11	15	http://kkhqgh.myftp.org/0pzwrpbpdu1rzdzvf1mwroi9lrlvvl0rzuznmswz3zswpw
1evxBcQ	2014-02-05 01:40:11	0	http://kkhqgh.myftp.org/uz0pwwyzsxz5kfiezea8wnuupcxvmhyu6fmtpnj8jm9ybhbd
1evxy0V	2014-02-05 01:40:10	5	http://kkhqgh.myftp.org/9ge6gp2sizlqn7t5rf4nolg2fdn8yjr9xl
1evxy0T	2014-02-05 01:40:10	6	http://kkhqgh.myftp.org/y3e1znimqgtzpymtecyli62tdpxh8m5zi5k
1evxAWp	2014-02-05 01:40:21	0	http://kkhqgh.myftp.org/7d8x4cz68xredp7fnd1ejvjalvxqotltwmeilpjyevg
1evxAWy	2014-02-05 01:40:17	0	http://kkhqgh.myftp.org/et1znega2ihrymzrojuvs36z6jxojgpuoewjgq
1evxy0N	2014-02-05 01:40:10	0	http://kkhqgh.myftp.org/oxhi5z65keevthlado0wzrpk46ukgrgda3vap7xwdtb
1evxAG3	2014-02-05 01:40:09	22	http://kkhqgh.myftp.org/v3etl67dbpvv0czkrm4zk1ghgbtkx8mzqhek3wbvvav
1evxAG7	2014-02-05 01:40:09	26	http://kkhqgh.myftp.org/j5rzwcdg5b6kqetrzcjbvvcomb7ks4cwod
1evxAWl	2014-02-05 01:40:09	7	http://kkhqgh.myftp.org/09uosumkvrqzqdhlcjzknl6vfisjkvprbcgk8
1evxy0J	2014-02-05 01:40:10	2	http://kkhqgh.myftp.org/qzzdramwmri3wvmtqaf0avqgh1txp
1evxAFX	2014-02-05 01:40:08	70	http://kkhqgh.myftp.org/ixytc3aetm7kif15lecmzpzkdtjwnytjijhotsh1
1evxy0F	2014-02-05 01:40:08	26	http://kkhqgh.myftp.org/4wzjjcr4wbdto10nggqnzldz37nfdd
1evxAFV	2014-02-05 01:40:10	4	http://kkhqgh.myftp.org/ibmtnp79hvp6h2gfmzd7pnjukv5nrgv2nwkawpu
1evxAFR	2014-02-05 01:40:08	16	http://kkhqgh.myftp.org/yzcvrmcl6ieutk8cbrptbcwj9ogd4jpzprdphr00lik7gaxa
1evxApB	2014-02-05 01:40:08	3	http://kkhqgh.myftp.org/awmox4izailqpdilzx0qudiz3ks9tz2q9gbx3z0kdlc9pi
1evxApv	2014-02-05 01:40:07	32	http://kkhqgh.myftp.org/vppoaztaymkymdbf29w1cucv5mwady26
1evxApx	2014-02-05 01:40:11	2	http://kkhqgh.myftp.org/zjkerjq8mtnofqjdad3eu3q9ygevsfnblqc
1evxxKd	2014-02-05 01:40:06	19	http://kkhqgh.myftp.org/6tlgqsmmaz5ntaihjwtuxhrddzkestohjzzcvizd
1evxxKj	2014-02-05 01:40:14	8	http://kkhqgh.myftp.org/v1xxujex1ujh8pnf4dzq9qjtbfccqxom3wbkr1ky
1evxxtU	2014-02-05 01:40:05	5	http://kkhqgh.myftp.org/rnnpruqzmcju4y9bxsptsp9dppsekrssqghrncjk
1evxxtM	2014-02-05 01:40:06	1	http://kkhqgh.myftp.org/z3daxajhvqz6gsfzqf07cnmkm8ypusruqkzo
1evxxtC	2014-02-05 01:40:03	1	http://kkhqgh.myftp.org/srtzbshrgiy3ih3pz2qaipnnztzmkkoal3jf
1evxxtS	2014-02-05 01:40:04	2	http://kkhqgh.myftp.org/zzwmag73v4dlkqiq7cevcic073csbgojza3vzfjykpy930r
1evxuOD	2014-02-05 01:40:04	0	http://kkhqgh.myftp.org/rorxt5mqqkroza8ybfypluw1ocejfkltim4wd2m0elq
1evxuOA	2014-02-05 01:40:04	0	http://kkhqgh.myftp.org/pipoxldzjcwvkxjnetxq1qlsv9hmdnuv8qoa
1evxxtG	2014-02-05 01:40:03	2	http://kkhqgh.myftp.org/nzawqyecn5winegdextzpzxjzybg4dpvta9mizboxpt6pp
1evxuye	2014-02-05 01:40:09	17	http://kkhqgh.myftp.org/hun5k3z7dhfvwxzytmudqkgohx2lykfrj
1evxxdj	2014-02-05 01:40:03	37	http://kkhqgh.myftp.org/cpbsa3yj7n0f4jyzgkwisd1bhc97yefcgbh6i2lakm3v7w7k
1evx3nx	2014-02-05 01:35:17	0	http://arbevqc.serveftp.com/lajnpssop4z0xg9fdx3isbj2qq7zqluyqn6bz5l6tyj
1evx4HS	2014-02-05 01:35:20	7	http://arbevqc.serveftp.com/gxb62fmz5g0ofuzf5fdoixihhw32o7vi4sbnfj9l
1evx3nn	2014-02-05 01:35:14	0	http://arbevqc.serveftp.com/dlfl0zhfxgg1mrdkhhzbzdfrip1gpi2xryho0pqeqa
1evx4HW	2014-02-05 01:35:16	0	http://arbevqc.serveftp.com/blwzlzvnxhksw6atvcoqffnvqdpe2dqvuwi
1evx1vJ	2014-02-05 01:35:05	0	http://arbevqc.serveftp.com/awmox4izailqpdilzx0qudiz3ks9tz2q9gbx3z0kdlc9pi
1evx36S	2014-02-05 01:35:10	1	http://arbevqc.serveftp.com/9ge6gp2sizlqn7t5rf4nolg2fdn8yjr9xl
1evx2Qx	2014-02-05 01:35:08	15	http://arbevqc.serveftp.com/4wzjjcr4wbdto10nggqnzldz37nfdd
1evx3nk	2014-02-05 01:35:12	0	http://arbevqc.serveftp.com/0rzvqnjf7usvwzym3bkbw27kazfec
1evx36X	2014-02-05 01:35:16	1	http://arbevqc.serveftp.com/uz0pwwyzsxz5kfiezea8wnuupcxvmhyu6fmtpnj8jm9ybhbd
1evx4rB	2014-02-05 01:35:13	5	http://arbevqc.serveftp.com/pzjbtjlfymwmfp20n22qhyh75mephkshlcjyiaw9fujwwg
1evx4rp	2014-02-05 01:35:08	0	http://arbevqc.serveftp.com/oxhi5z65keevthlado0wzrpk46ukgrgda3vap7xwdtb
1evx374	2014-02-05 01:35:11	24	http://arbevqc.serveftp.com/oykpqnkzjjxfuig5xeqt2yilzvwijso73ykvf9v3kximcl
1evx2zS	2014-02-05 01:35:07	1	http://arbevqc.serveftp.com/z3daxajhvqz6gsfzqf07cnmkm8ypusruqkzo
1evx2zY	2014-02-05 01:35:05	17	http://arbevqc.serveftp.com/6tlgqsmmaz5ntaihjwtuxhrddzkestohjzzcvizd
1evx1fg	2014-02-05 01:35:02	12	http://arbevqc.serveftp.com/cpbsa3yj7n0f4jyzgkwisd1bhc97yefcgbh6i2lakm3v7w7k
1c0wei2	2014-02-05 01:35:18	0	http://arbevqc.serveftp.com/dm0rz7xwkphigpuvwr4nhd01xewty2avsax0qra9clnmdo0
1c0we1G	2014-02-05 01:35:23	0	http://arbevqc.serveftp.com/ynz2kqmgkence9skggeusssgcftj1vrpvugw9o9uu
1c0weP9	2014-02-05 01:35:16	7	http://arbevqc.serveftp.com/jsgpzpnxnwepoph3yiu5f0dlzghrxf
1c0wf5u	2014-02-05 01:35:17	13	http://arbevqc.serveftp.com/haxveodmyzoff64mpjbq90ztsyxxay4cytte
1c0wduG	2014-02-05 01:35:15	0	http://arbevqc.serveftp.com/4ded1d3igosgsw0wzmnvjwrzo9dwdl004rczffwycd
1c0wbTw	2014-02-05 01:35:16	0	http://arbevqc.serveftp.com/obii244zjfah4yshammsuaqawknpnozhpmn
1c0wbCZ	2014-02-05 01:35:15	0	http://arbevqc.serveftp.com/bfiyksdjbzttfrzxj4qxfcwajm9ngcfs7egb
1c0wbTn	2014-02-05 01:35:15	8	http://arbevqc.serveftp.com/dxro09r2k6rt5nqz2rlg4cmpddwt6g8xxndquk9ee
1c0wde3	2014-02-05 01:35:14	0	http://arbevqc.serveftp.com/ck2dcankwzntidq7pbjttmr4dek0ny31nhttmqs4p0
1c0wbCM	2014-02-05 01:35:14	0	http://arbevqc.serveftp.com/y15ncp2prvflmz2b44l7gfcm7rz84folok4
1c0wde7	2014-02-05 01:35:14	33	http://arbevqc.serveftp.com/j8iympborwc4wxzxdr2aounbif5vb7l
1c0wcXB	2014-02-05 01:35:13	2	http://arbevqc.serveftp.com/uk0ppjx6blibzaifz8c67ohbzgxa6zlv
1c0wbmx	2014-02-05 01:35:13	0	http://arbevqc.serveftp.com/quu6bzg0fijgsz6aflhrrrl2ak8zidz5m2jpnxja6lo
1c0wbml	2014-02-05 01:35:13	1	http://arbevqc.serveftp.com/7ls6zjvauygtuifgrnr29b9msyegxbuxiqkiinpiz5gsoy6h4
1c0wcXt	2014-02-05 01:35:12	3	http://arbevqc.serveftp.com/xg1zxyzj0ztefshzbqafzmnfbogz9q9xj6qeno6dgks
1c0wcXp	2014-02-05 01:35:12	1	http://arbevqc.serveftp.com/wxm9xnagwvyfgodthzbm9ymhwrg44geolqm33nz0losc
1c0wb63	2014-02-05 01:35:12	6	http://arbevqc.serveftp.com/xs05o3nzxbiygg6tkofk0jx1sddutvcpnetymvvhz4r2thl
1c0wb5V	2014-02-05 01:35:11	15	http://arbevqc.serveftp.com/uyfzztxdevuwlttdj2pyuffqpbbpsgd
